Index,AreaName,GeographyType,Var_2013_TotalPopulation,Var_2023_TotalPopulation,Var_Change_TotalPopulation,Var_ChangePer_TotalPopulation,Var_2013_Race_1,Var_2013_Race_2,Var_2013_Race_3,Var_2013_Race_4,Var_2013_Race_5,Var_2013_Race_Per_1,Var_2013_Race_Per_2,Var_2013_Race_Per_3,Var_2013_Race_Per_4,Var_2013_Race_Per_5,Var_2023_Race_1,Var_2023_Race_2,Var_2023_Race_3,Var_2023_Race_4,Var_2023_Race_5,Var_2023_Race_Per_1,Var_2023_Race_Per_2,Var_2023_Race_Per_3,Var_2023_Race_Per_4,Var_2023_Race_Per_5,Var_Change_Race_1,Var_Change_Race_2,Var_Change_Race_3,Var_Change_Race_4,Var_Change_Race_5,Var_ChangePer_Race_1,Var_ChangePer_Race_2,Var_ChangePer_Race_3,Var_ChangePer_Race_4,Var_ChangePer_Race_5,Var_2013_GroupQuarters,Var_2013_GroupQuartersPer,Var_2023_GroupQuarters,Var_2023_GroupQuartersPer,Var_Change_GroupQuarters,Var_ChangePer_GroupQuarters,Var_2013_Hispanic,Var_2013_Hispanic_Per,Var_2023_Hispanic,Var_2023_Hispanic_Per,Var_Change_Hispanic,Var_ChangePer_Hispanic,Var_2013_Age_1,Var_2013_Age_2,Var_2013_Age_3,Var_2013_Age_4,Var_2013_Age_5,Var_2013_Age_Per_1,Var_2013_Age_Per_2,Var_2013_Age_Per_3,Var_2013_Age_Per_4,Var_2013_Age_Per_5,Var_2023_Age_1,Var_2023_Age_2,Var_2023_Age_3,Var_2023_Age_4,Var_2023_Age_5,Var_2023_Age_Per_1,Var_2023_Age_Per_2,Var_2023_Age_Per_3,Var_2023_Age_Per_4,Var_2023_Age_Per_5,Var_Change_Age_1,Var_Change_Age_2,Var_Change_Age_3,Var_Change_Age_4,Var_Change_Age_5,Var_ChangePer_Age_1,Var_ChangePer_Age_2,Var_ChangePer_Age_3,Var_ChangePer_Age_4,Var_ChangePer_Age_5,Var_2013_School_1,Var_2013_School_2,Var_2013_School_3,Var_2013_School_4,Var_2013_School_5,Var_2013_School_Per_2,Var_2013_School_Per_3,Var_2013_School_Per_4,Var_2013_School_Per_5,Var_2023_School_1,Var_2023_School_2,Var_2023_School_3,Var_2023_School_4,Var_2023_School_5,Var_2023_School_Per_2,Var_2023_School_Per_3,Var_2023_School_Per_4,Var_2023_School_Per_5,Var_Change_School_1,Var_Change_School_2,Var_Change_School_3,Var_Change_School_4,Var_Change_School_5,Var_ChangePer_School_1,Var_ChangePer_School_2,Var_ChangePer_School_3,Var_ChangePer_School_4,Var_ChangePer_School_5,Var_2013_mobility_1,Var_2013_mobility_2,Var_2013_mobility_3,Var_2013_mobility_4,Var_2013_mobility_Per_2,Var_2013_mobility_Per_3,Var_2013_mobility_Per_4,Var_2023_mobility_1,Var_2023_mobility_2,Var_2023_mobility_3,Var_2023_mobility_4,Var_2023_mobility_Per_2,Var_2023_mobility_Per_3,Var_2023_mobility_Per_4,Var_Change_mobility_1,Var_Change_mobility_2,Var_Change_mobility_3,Var_Change_mobility_4,Var_ChangePer_mobility_1,Var_ChangePer_mobility_2,Var_ChangePer_mobility_3,Var_ChangePer_mobility_4,Var_2013_hhtype_1,Var_2013_hhtype_2,Var_2013_hhtype_3,Var_2013_hhtype_4,Var_2013_hhtype_5,Var_2013_hhtype_6,Var_2013_hhtype_7,Var_2013_hhtype_8,Var_2013_hhtype_9,Var_2013_hhtype_Per_2,Var_2013_hhtype_Per_3,Var_2013_hhtype_Per_4,Var_2013_hhtype_Per_5,Var_2013_hhtype_Per_6,Var_2013_hhtype_Per_7,Var_2013_hhtype_Per_8,Var_2013_hhtype_Per_9,Var_2023_hhtype_1,Var_2023_hhtype_2,Var_2023_hhtype_3,Var_2023_hhtype_4,Var_2023_hhtype_5,Var_2023_hhtype_6,Var_2023_hhtype_7,Var_2023_hhtype_8,Var_2023_hhtype_9,Var_2023_hhtype_Per_2,Var_2023_hhtype_Per_3,Var_2023_hhtype_Per_4,Var_2023_hhtype_Per_5,Var_2023_hhtype_Per_6,Var_2023_hhtype_Per_7,Var_2023_hhtype_Per_8,Var_2023_hhtype_Per_9,Var_Change_hhtype_1,Var_Change_hhtype_2,Var_Change_hhtype_3,Var_Change_hhtype_4,Var_Change_hhtype_5,Var_Change_hhtype_6,Var_Change_hhtype_7,Var_Change_hhtype_8,Var_Change_hhtype_9,Var_ChangePer_hhtype_1,Var_ChangePer_hhtype_2,Var_ChangePer_hhtype_3,Var_ChangePer_hhtype_4,Var_ChangePer_hhtype_5,Var_ChangePer_hhtype_6,Var_ChangePer_hhtype_7,Var_ChangePer_hhtype_8,Var_ChangePer_hhtype_9,Var_2013_vacancy_1,Var_2013_vacancy_2,Var_2013_vacancy_3,Var_2013_vacancy_Per_2,Var_2013_vacancy_Per_3,Var_2023_vacancy_1,Var_2023_vacancy_2,Var_2023_vacancy_3,Var_2023_vacancy_Per_2,Var_2023_vacancy_Per_3,Var_vacancy_Change_1,Var_vacancy_Change_2,Var_vacancy_Change_3,Var_vacancy_ChangePer_1,Var_vacancy_ChangePer_2,Var_vacancy_ChangePer_3,Var_2013_tenure_1,Var_2013_tenure_2,Var_2013_tenure_3,Var_2013_tenure_Per_2,Var_2013_tenure_Per_3,Var_2023_tenure_1,Var_2023_tenure_2,Var_2023_tenure_3,Var_2023_tenure_Per_2,Var_2023_tenure_Per_3,Var_tenure_Change_1,Var_tenure_Change_2,Var_tenure_Change_3,Var_tenure_ChangePer_1,Var_tenure_ChangePer_2,Var_tenure_ChangePer_3,Var_2013_LF_1,Var_2013_LF_2,Var_2013_LF_3,Var_2013_LF_4,Var_2013_LF_5,Var_2013_LF_6,Var_2013_LF_7,Var_2013_LF_Per_2,Var_2013_LF_Per_3,Var_2013_LF_Per_4,Var_2013_LF_Per_5,Var_2013_LF_Per_6,Var_2013_LF_Per_7,Var_2023_LF_1,Var_2023_LF_2,Var_2023_LF_3,Var_2023_LF_4,Var_2023_LF_5,Var_2023_LF_6,Var_2023_LF_7,Var_2023_LF_Per_2,Var_2023_LF_Per_3,Var_2023_LF_Per_4,Var_2023_LF_Per_5,Var_2023_LF_Per_6,Var_2023_LF_Per_7,Var_LF_Change_1,Var_LF_Change_2,Var_LF_Change_3,Var_LF_Change_4,Var_LF_Change_5,Var_LF_Change_6,Var_LF_Change_7,Var_LF_ChangePer_1,Var_LF_ChangePer_2,Var_LF_ChangePer_3,Var_LF_ChangePer_4,Var_LF_ChangePer_5,Var_LF_ChangePer_6,Var_LF_ChangePer_7,Var_2013_poverty_1,Var_2013_poverty_2,Var_2013_poverty_3,Var_2013_poverty_Per_2,Var_2013_poverty_Per_3,Var_2023_poverty_1,Var_2023_poverty_2,Var_2023_poverty_3,Var_2023_poverty_Per_2,Var_2023_poverty_Per_3,Var_poverty_Change_1,Var_poverty_Change_2,Var_poverty_Change_3,Var_poverty_ChangePer_1,Var_poverty_ChangePer_2,Var_poverty_ChangePer_3,Var_2013_educ_1,Var_2013_educ_2,Var_2013_educ_3,Var_2013_educ_4,Var_2013_educ_5,Var_2013_educ_Per_2,Var_2013_educ_Per_3,Var_2013_educ_Per_4,Var_2013_educ_Per_5,Var_2023_educ_1,Var_2023_educ_2,Var_2023_educ_3,Var_2023_educ_4,Var_2023_educ_5,Var_2023_educ_Per_2,Var_2023_educ_Per_3,Var_2023_educ_Per_4,Var_2023_educ_Per_5,Var_educ_Change_1,Var_educ_Change_2,Var_educ_Change_3,Var_educ_Change_4,Var_educ_Change_5,Var_educ_Change_Per_1,Var_educ_Change_Per_2,Var_educ_Change_Per_3,Var_educ_Change_Per_4,Var_educ_Change_Per_5,Var_2013_commuting_1,Var_2013_commuting_2,Var_2013_commuting_3,Var_2013_commuting_4,Var_2013_commuting_5,Var_2013_commuting_6,Var_2013_commuting_7,Var_2013_commuting_Per_2,Var_2013_commuting_Per_3,Var_2013_commuting_Per_4,Var_2013_commuting_Per_5,Var_2013_commuting_Per_6,Var_2013_commuting_Per_7,Var_2023_commuting_1,Var_2023_commuting_2,Var_2023_commuting_3,Var_2023_commuting_4,Var_2023_commuting_5,Var_2023_commuting_6,Var_2023_commuting_7,Var_2023_commuting_Per_2,Var_2023_commuting_Per_3,Var_2023_commuting_Per_4,Var_2023_commuting_Per_5,Var_2023_commuting_Per_6,Var_2023_commuting_Per_7,Var_commuting_Change_1,Var_commuting_Change_2,Var_commuting_Change_3,Var_commuting_Change_4,Var_commuting_Change_5,Var_commuting_Change_6,Var_commuting_Change_7,Var_commuting_Change_Per_1,Var_commuting_Change_Per_2,Var_commuting_Change_Per_3,Var_commuting_Change_Per_4,Var_commuting_Change_Per_5,Var_commuting_Change_Per_6,Var_commuting_Change_Per_7,Var_2013_income_1,Var_2013_income_2,Var_2013_income_3,Var_2013_income_4,Var_2013_income_5,Var_2013_income_6,Var_2013_income_7,Var_2013_income_Per_2,Var_2013_income_Per_3,Var_2013_income_Per_4,Var_2013_income_Per_5,Var_2013_income_Per_6,Var_2013_income_Per_7,Var_2023_income_1,Var_2023_income_2,Var_2023_income_3,Var_2023_income_4,Var_2023_income_5,Var_2023_income_6,Var_2023_income_7,Var_2023_income_Per_2,Var_2023_income_Per_3,Var_2023_income_Per_4,Var_2023_income_Per_5,Var_2023_income_Per_6,Var_2023_income_Per_7,Var_income_Change_1,Var_income_Change_2,Var_income_Change_3,Var_income_Change_4,Var_income_Change_5,Var_income_Change_6,Var_income_Change_7,Var_income_Change_Per_1,Var_income_Change_Per_2,Var_income_Change_Per_3,Var_income_Change_Per_4,Var_income_Change_Per_5,Var_income_Change_Per_6,Var_income_Change_Per_7,Var_2013_vet_1,Var_2013_vet_2,Var_2013_vet_3,Var_2013_vet_4,Var_2013_vet_5,Var_2013_vet_6,Var_2013_vet_7,Var_2013_vet_Per_2,Var_2013_vet_Per_3,Var_2013_vet_Per_4,Var_2013_vet_Per_5,Var_2013_vet_Per_6,Var_2013_vet_Per_7,Var_2023_vet_1,Var_2023_vet_2,Var_2023_vet_3,Var_2023_vet_4,Var_2023_vet_5,Var_2023_vet_6,Var_2023_vet_7,Var_2023_vet_Per_2,Var_2023_vet_Per_3,Var_2023_vet_Per_4,Var_2023_vet_Per_5,Var_2023_vet_Per_6,Var_2023_vet_Per_7,Var_Change_vet_1,Var_Change_vet_2,Var_Change_vet_3,Var_Change_vet_4,Var_Change_vet_5,Var_Change_vet_6,Var_Change_vet_7,Var_Change_Per_vet_1,Var_Change_Per_vet_2,Var_Change_Per_vet_3,Var_Change_Per_vet_4,Var_Change_Per_vet_5,Var_Change_Per_vet_6,Var_Change_Per_vet_7
1,United States,region,311536594,332387540,20850946,0.066929364,230592579,39167010,15231962,17812710,8732333,0.740178147,0.12572202,0.048893011,0.057176943,0.028029879,210875446,41070890,19352659,25494824,35593721,0.634426447,0.123563266,0.058223178,0.076702105,0.107085004,-19717133,1903880,4120697,7682114,26861388,-0.085506364,0.048609276,0.270529627,0.431271491,3.076083791,8027041,0.025765965,8112303,0.024406159,85262,0.010621847,51786591,0.16622956,63131589,0.189933681,11344998,0.219072115,73877478,31071264,82585439,82151371,41851042,0.237139005,0.099735519,0.265090653,0.26369734,0.134337483,73645238,30307641,88990519,83474095,55970047,0.221564376,0.09118164,0.267731212,0.25113485,0.168387922,-232240,-763623,6405080,1322724,14119005,-0.003143583,-0.024576503,0.077557013,0.016101058,0.337363285,299795523,59170001,23454805,19333036,4121769,0.197367861,0.078236008,0.064487407,0.013748601,321380076,58209957,21391554,16851559,4539995,0.181124971,0.066561544,0.052434984,0.01412656,21584553,-960044,-2063251,-2481477,418226,0.071997583,-0.016225181,-0.087967092,-0.128354233,0.101467598,262062634,38486274,11735197,1692833,0.146859067,0.044780123,0.00645965,283479621,34698864,13000057,1784303,0.122403381,0.045858877,0.00629429,21416987,-3787410,1264860,91470,0.081724688,-0.098409371,0.107783448,0.054033682,115610216,76744358,56305876,20438482,5435145,15003337,38865858,31778729,7087129,0.663819865,0.487032011,0.176787854,0.047012671,0.129775184,0.336180135,0.274878208,0.061301927,127482865,82220165,60193570,22026595,6433814,15592781,45262700,36336345,8926355,0.644950716,0.472169887,0.172780828,0.050468069,0.122312759,0.355049284,0.285029247,0.070020038,11872649,5475807,3887694,1588113,998669,589444,6396842,4557616,1839226,0.102695501,0.071351265,0.069045973,0.077702101,0.183742844,0.039287527,0.164587695,0.14341719,0.259516371,132057804,115610216,16447588,0.875451601,0.124548399,142332876,127482865,14850011,0.895667035,0.104332965,10275072,11872649,-1597577,0.077807382,0.102695501,-0.097131385,115610216,75075700,40534516,0.649386383,0.350613617,127482865,82892037,44590828,0.650221008,0.349778992,11872649,7816337,4056312,0.102695501,0.104112742,0.100070567,246191954,158197577,157113886,141864697,15249189,1083691,87994377,0.642578177,0.638176364,0.576236123,0.061940241,0.004401813,0.357421823,267393519,169855626,168567852,159808535,8759317,1287774,97537893,0.635227161,0.630411136,0.597652986,0.03275815,0.004816025,0.364772839,21201565,11658049,11453966,17943838,-6489872,204083,9543516,0.086118026,0.073692968,0.072902315,0.126485577,-0.42558801,0.188322132,0.108455976,303692076,20609862,46663433,0.067864339,0.153653772,324567147,19099941,40390045,0.058847425,0.124442801,20875071,-1509921,-6273388,0.068737622,-0.073262063,-0.134439059,206587852,28887721,58084465,60032528,59583138,0.139832622,0.281161087,0.290590794,0.288415497,228434661,24230217,59836489,64413653,79954302,0.106070668,0.261941374,0.281978456,0.350009502,21846809,-4657504,1752024,4381125,20371164,0.105750695,-0.16122781,0.030163384,0.072979186,0.341894782,139786639,120356737,7000722,802450,3922801,1657544,6046385,0.861003154,0.050081482,0.005740534,0.028062775,0.011857671,0.043254384,157645183,124059213,5528841,705862,3785388,2298506,21267373,0.786952133,0.035071424,0.004477536,0.024012075,0.014580249,0.134906583,17858544,3702476,-1471881,-96588,-137413,640962,15220988,0.127755729,0.030762516,-0.210247029,-0.120366378,-0.035029307,0.386693807,2.517369966,115610216,27063516,27652909,20744045,14107031,20510087,5532628,0.234092773,0.239190877,0.179430899,0.122022357,0.17740722,0.047855875,127482865,19117242,22034871,20077013,16202717,34041413,16009609,0.149959306,0.172845747,0.157487934,0.127097214,0.267027361,0.125582438,11872649,-7946274,-5618038,-667032,2095686,13531326,10476981,0.102695501,-0.29361573,-0.20316264,-0.032155349,0.148556135,0.659740059,1.893671687,21263779,2436603,2587664,7099509,2175342,1653181,5311480,0.114589368,0.121693515,0.333878047,0.1023027,0.07774634,0.24979003,16569149,4099161,2551151,5306348,776734,195123,3640632,0.247397196,0.153969947,0.32025471,0.046878328,0.011776284,0.219723536,-4694630,1662558,-36513,-1793161,-1398608,-1458058,-1670848,-0.220780605,0.682326173,-0.01411041,-0.252575354,-0.642937065,-0.881971182,-0.314572963
2,Pittsburgh MSA,region,2449120,2529344,80224,0.032756255,2153054,196975,44435,10487,44169,0.879113314,0.080426847,0.018143251,0.004281946,0.018034641,2132769,195091,61950,24235,115299,0.843210334,0.077131066,0.024492517,0.009581536,0.045584547,-20285,-1884,17515,13748,71130,-0.009421501,-0.009564666,0.394171261,1.310956422,1.610405488,66019,0.026956213,66836,0.026424243,817,0.012375225,33211,0.013560381,57780,0.022843868,24569,0.739785011,487368,221590,587251,722787,430124,0.198997191,0.090477396,0.239780411,0.295121105,0.175623898,480220,204607,640826,670706,532985,0.189859505,0.080893307,0.253356602,0.265169941,0.210720645,-7148,-16983,53575,-52081,102861,-0.014666535,-0.076641545,0.091230155,-0.072055806,0.239142666,2377137,402077,167876,131423,36453,0.169143386,0.070621087,0.055286254,0.015334833,2455902,396800,143898,109001,34897,0.161569965,0.058592729,0.044383286,0.014209443,78765,-5277,-23978,-22422,-1556,0.033134397,-0.013124352,-0.142831614,-0.170609406,-0.042685101,2336778,263611,66788,7995,0.112809604,0.028581235,0.003421378,2504917,264326,73850,9660,0.105522858,0.029482015,0.003856415,168139,715,7062,1665,0.071953348,0.00271233,0.105737558,0.208255159,1026002,637784,484188,153596,38718,114878,388218,330174,58044,0.621620621,0.471917209,0.149703412,0.037736769,0.111966643,0.378379379,0.32180639,0.056572989,1095756,649852,495544,154308,43210,111098,445904,372523,73381,0.593062689,0.452239367,0.140823322,0.039433962,0.10138936,0.406937311,0.339968935,0.066968376,69754,12068,11356,712,4492,-3780,57686,42349,15337,0.067986222,0.018921767,0.0234537,0.004635537,0.116018389,-0.032904473,0.148591771,0.128262674,0.264230584,1142465,1026002,116463,0.898059897,0.101940103,1209416,1095756,113660,0.906020757,0.093979243,66951,69754,-2803,0.058602233,0.067986222,-0.02406773,1026002,721961,304041,0.70366432,0.29633568,1095756,773759,321997,0.706141696,0.293858304,69754,51798,17956,0.067986222,0.071746258,0.059057824,2023386,1264214,1263121,1164963,98158,1093,759172,0.6248012,0.624261016,0.575749264,0.048511752,0.000540184,0.3751988,2106682,1316698,1315064,1248913,66151,1634,789984,0.625010324,0.624234697,0.592834134,0.031400563,0.000775627,0.374989676,83296,52484,51943,83950,-32007,541,30812,0.041166638,0.041515123,0.041122743,0.072062375,-0.326076326,0.494967978,0.040586323,2387948,129156,294202,0.054086605,0.12320285,2465553,132877,268802,0.053893386,0.109023006,77605,3721,-25400,0.032498614,0.028810121,-0.086335239,1740162,144728,630742,450178,514514,0.083169268,0.362461656,0.258698903,0.295670173,1844517,96250,585753,481595,680919,0.052181682,0.317564436,0.261095452,0.36915843,104355,-48478,-44989,31417,166405,0.059968555,-0.334959372,-0.071327104,0.069787951,0.323421714,1139963,985936,61014,3219,39180,10136,40478,0.864884211,0.05352279,0.002823776,0.034369537,0.008891517,0.03550817,1225578,943690,43348,2564,34808,13998,187170,0.769995871,0.035369434,0.002092074,0.028401293,0.01142155,0.152719778,85615,-42246,-17666,-655,-4372,3862,146692,0.075103315,-0.042848623,-0.289540106,-0.203479341,-0.111587545,0.381018153,3.62399328,1026002,254149,252528,189790,126462,165211,37862,0.247708094,0.246128175,0.184980146,0.12325707,0.161024053,0.036902462,1095756,177750,201366,178368,141051,286165,111056,0.162216771,0.183769014,0.162780765,0.128724826,0.261157593,0.101351031,69754,-76399,-51162,-11422,14589,120954,73194,0.067986222,-0.300607124,-0.202599316,-0.060182307,0.115362718,0.732118321,1.933178385,201859,15296,17099,66682,27155,24118,51509,0.075775665,0.084707642,0.330339494,0.134524594,0.119479439,0.255173165,139018,23017,17674,50258,9801,2949,35319,0.165568488,0.127134616,0.36152153,0.070501662,0.02121308,0.254060625,-62841,7721,575,-16424,-17354,-21169,-16190,-0.311311361,0.50477249,0.033627698,-0.24630335,-0.639071994,-0.87772618,-0.314314003
3,Allegheny County,region,1226933,1240476,13543,0.011038093,998456,159750,36286,6616,25825,0.813782008,0.130202709,0.029574557,0.005392307,0.021048419,953922,155056,51337,15180,64981,0.76899674,0.124997179,0.04138492,0.012237238,0.052383924,-44534,-4694,15051,8564,39156,-0.044602867,-0.029383412,0.414788073,1.294437727,1.516205227,35650,0.029056191,35726,0.028800235,76,0.002131837,20358,0.016592593,34884,0.028121463,14526,0.713527851,239220,121234,310408,349326,206745,0.194973972,0.098810612,0.25299507,0.284714813,0.168505534,232290,107611,345877,309817,244881,0.187258762,0.086749764,0.278826031,0.249756545,0.197408898,-6930,-13623,35469,-39509,38136,-0.02896915,-0.112369467,0.114265741,-0.113100657,0.184459116,1189479,195687,102209,75925,26284,0.164514884,0.085927536,0.063830467,0.022097069,1202401,190424,88571,63724,24847,0.158369795,0.073661782,0.052997295,0.020664487,12922,-5263,-13638,-12201,-1437,0.01086358,-0.02689499,-0.133432477,-0.160698057,-0.054672044,1214616,150599,41567,6181,0.123988981,0.034222339,0.005088851,1227116,149965,46320,6815,0.12220931,0.037747043,0.005553672,12500,-634,4753,634,0.010291318,-0.004209855,0.114345514,0.102572399,526004,304369,223528,80841,18867,61974,221635,186187,35448,0.578643889,0.424954943,0.153688945,0.035868549,0.117820397,0.421356111,0.353964989,0.067391123,546507,303410,226266,77144,20360,56784,243097,199543,43554,0.555180446,0.414022144,0.141158302,0.037254784,0.103903518,0.444819554,0.365124326,0.079695228,20503,-959,2738,-3697,1493,-5190,21462,13356,8106,0.038978791,-0.003150781,0.012249025,-0.045731745,0.079132878,-0.083744796,0.096834886,0.071734332,0.228672986,588644,526004,62640,0.893585936,0.106414064,604558,546507,58051,0.903977782,0.096022218,15914,20503,-4589,0.027035016,0.038978791,-0.073259898,526004,344618,181386,0.655162318,0.344837682,546507,354840,191667,0.6492872,0.3507128,20503,10222,10281,0.038978791,0.029661828,0.056680229,1017596,652777,652152,600384,51768,625,364819,0.641489353,0.640875161,0.590002319,0.050872841,0.000614193,0.358510647,1035094,671765,670748,637620,33128,1017,363329,0.648989367,0.648006848,0.616002025,0.032004823,0.000982519,0.351010633,17498,18988,18596,37236,-18640,392,-1490,0.017195429,0.029088035,0.028514825,0.062020307,-0.360067996,0.6272,-0.004084217,1193906,70628,153529,0.059157086,0.128593876,1206516,71318,135306,0.059110696,0.112146047,12610,690,-18223,0.010561971,0.009769497,-0.118694188,866479,61784,268751,225228,310716,0.071304671,0.31016447,0.259934747,0.358596111,900575,40798,228685,227844,403248,0.045302168,0.25393221,0.252998362,0.44776726,34096,-20986,-40066,2616,92532,0.039350059,-0.339667228,-0.149082236,0.011614897,0.297802495,588387,477505,55079,2814,25289,5788,21912,0.811549201,0.093610158,0.004782567,0.042980215,0.009837063,0.037240796,625443,436990,38663,2266,22969,7921,116634,0.698688769,0.061816984,0.003623032,0.03672437,0.012664623,0.186482221,37056,-40515,-16416,-548,-2320,2133,94722,0.062978958,-0.084847279,-0.298044627,-0.194740583,-0.091739491,0.368521078,4.322836802,526004,131075,125340,93581,63663,88133,24212,0.24919012,0.238287161,0.177909293,0.121031399,0.167551958,0.046030068,546507,87202,96049,85759,68365,143696,65436,0.159562458,0.175750722,0.156922052,0.125094464,0.262935333,0.119734971,20503,-43873,-29291,-7822,4702,55563,41224,0.038978791,-0.334716765,-0.233692357,-0.083585343,0.073857657,0.630444896,1.702626797,93347,7266,7700,29658,12744,12474,23505,0.077838602,0.082487921,0.317717763,0.136522866,0.133630433,0.251802415,60154,9591,7302,21416,4728,1339,15778,0.159440769,0.121388436,0.35601955,0.078598264,0.022259534,0.262293447,-33193,2325,-398,-8242,-8016,-11135,-7727,-0.355587218,0.319983485,-0.051688312,-0.277901409,-0.629001883,-0.892656726,-0.328738566
4,City of Pittsburgh,region,306062,303620,-2442,-0.007978776,203089,77400,14248,2323,9002,0.663555097,0.252889937,0.046552659,0.007589965,0.029412341,193324,68188,17744,5498,18866,0.636730123,0.224583361,0.058441473,0.018108162,0.062136882,-9765,-9212,3496,3175,9864,-0.048082368,-0.119018088,0.245367771,1.366767111,1.095756499,24072,0.078650731,23743,0.078199723,-329,-0.013667331,7928,0.025903248,12851,0.042325934,4923,0.620963673,50192,54256,87257,71339,43018,0.163992916,0.177271272,0.28509583,0.23308676,0.140553221,45028,51628,101058,60186,45720,0.148303801,0.170041499,0.332843686,0.198228048,0.150582966,-5164,-2628,13801,-11153,2702,-0.102884922,-0.048437039,0.158164961,-0.156338048,0.062810916,296737,39592,51202,36938,14264,0.133424548,0.172550103,0.124480601,0.048069503,295595,36973,48767,35189,13578,0.125079924,0.16497911,0.119044639,0.045934471,-1142,-2619,-2435,-1749,-686,-0.003848526,-0.066149727,-0.047556736,-0.047349613,-0.048093102,302910,59932,21319,3598,0.197854148,0.070380641,0.011878116,300619,59014,25310,3615,0.196308284,0.084192949,0.012025188,-2291,-918,3991,17,-0.007563303,-0.01531736,0.187203903,0.004724847,133005,61864,37768,24096,5094,19002,71141,55524,15617,0.465125371,0.28395925,0.181166122,0.038299312,0.14286681,0.534874629,0.41745799,0.117416638,137593,58261,37981,20280,4627,15653,79332,60408,18924,0.423429971,0.276038752,0.147391219,0.033628164,0.113763055,0.576570029,0.439033962,0.137536067,4588,-3603,213,-3816,-467,-3349,8191,4884,3307,0.034494944,-0.058240657,0.005639695,-0.158366534,-0.091676482,-0.176244606,0.115137544,0.087961962,0.211756419,156224,133005,23219,0.851373669,0.148626331,159667,137593,22074,0.861749767,0.138250233,3443,4588,-1145,0.022038867,0.034494944,-0.049313063,133005,64957,68048,0.488380136,0.511619864,137593,64894,72699,0.471637365,0.528362635,4588,-63,4651,0.034494944,-0.000969872,0.068348813,262121,162361,162240,146705,15535,121,99760,0.619412409,0.61895079,0.559684268,0.059266522,0.000461619,0.380587591,263443,170736,170488,160368,10120,248,92707,0.648094654,0.647153274,0.608738892,0.038414382,0.00094138,0.351905346,1322,8375,8248,13663,-5415,127,-7053,0.005043472,0.051582584,0.050838264,0.093132477,-0.34856775,1.049586777,-0.070699679,282947,32301,63807,0.114159189,0.225508664,280914,30204,54689,0.107520451,0.194682358,-2033,-2097,-9118,-0.007185091,-0.064920591,-0.142899682,201614,19319,60336,50483,71476,0.095821719,0.299264932,0.250394318,0.354519031,206964,11880,49128,46982,98974,0.057401287,0.237374616,0.227005663,0.478218434,5350,-7439,-11208,-3501,27498,0.026535856,-0.385061339,-0.185759745,-0.069350078,0.384716548,143420,93161,25082,2370,16031,1585,5191,0.649567703,0.174884953,0.016524892,0.1117766,0.011051457,0.036194394,156351,85118,19355,1797,15371,2843,31867,0.544403298,0.123791981,0.011493371,0.098310852,0.018183446,0.203817053,12931,-8043,-5727,-573,-660,1258,26676,0.090161763,-0.08633441,-0.228331074,-0.241772152,-0.041170233,0.793690852,5.13889424,133005,45959,33122,21446,12563,15017,4898,0.345543401,0.249028232,0.161242059,0.094455096,0.11290553,0.036825683,137593,30585,25323,22841,15679,30371,12794,0.222286017,0.184042793,0.166004085,0.113952018,0.220730706,0.092984381,4588,-15374,-7799,1395,3116,15354,7896,0.034494944,-0.334515546,-0.235462834,0.065047095,0.248029929,1.022441233,1.612086566,19404,2029,1685,6392,2172,2288,4838,0.104566069,0.086837765,0.329416615,0.111935683,0.117913832,0.249330035,11749,2149,1295,4100,804,222,3179,0.182909184,0.110222147,0.348965869,0.068431356,0.018895225,0.270576219,-7655,120,-390,-2292,-1368,-2066,-1659,-0.394506287,0.059142435,-0.231454006,-0.358573217,-0.629834254,-0.902972028,-0.342910294
